596776;PEC 326/2013;Proposta de Emenda à Constituição;PEC;326;2013;2013-10-16 11:13:43.000;136;180;Acrescenta parágrafos ao art. 17 da Constituição, para definir o caráter nacional como condição para o registro dos partidos políticos no Tribunal Superior Eleitoral.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Izalci;DF;PSDB      ;128;1;2013-10-23 10:40:00.000;Apense-se à(ao) PEC-221/2008.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;383695;PEC 221/2008;4931
596011;PEC 325/2013;Proposta de Emenda à Constituição;PEC;325;2013;2013-10-10 10:07:00.000;136;180;Altera os artigos nºs 145, 146, 146 A, 147, 148, 150, 151, 152, 153, 154, 155, 156, 157, 158 e 159, da Constituição da República Federativa do Brasil, instituindo Imposto Único e repartição de Receitas Tributárias no Estado Brasileiro.;;99;.;99;.;PLEN      ;PLENÁRIO;a;Mendonça Prado;SE;DEM       ;202;1;2013-10-16 16:42:00.000;Devolva-se ao Autor, por não conter o número mínimo de assinaturas indicado no inciso I do art. 60, da Constituição Federal, combinado com o inciso I do art. 201, do Regimento Interno da Câmara dos Deputados. Oficie-se e, após, publique-se.;910;Aguardando Encaminhamento;CCP       ;CCP       ;1;0;;74056
595996;PEC 324/2013;Proposta de Emenda à Constituição;PEC;324;2013;2013-10-09 19:53:27.000;136;180;Altera os arts. 119, inciso II e 120, § 1º, inciso III da Consituição Federal, para dispor sobre a escolha de advogados na composição do Tribunal Superior Eleitoral e dos Tribunais Regionais Eleitorais. ;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Félix Mendonça Júnior;BA;PDT       ;104;1;2013-10-16 10:48:00.000;Apense-se à(ao) PEC-79/2011.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;927;Aguardando Apensação;CCJC      ;CCJC      ;1;518741;PEC 79/2011;160666
595327;PEC 323/2013;Proposta de Emenda à Constituição;PEC;323;2013;2013-10-07 11:56:19.000;136;180;Acrescenta parágrafo ao art. 28, inclui inciso no art. 29 e institui parágrafo único no art. 82 da Constituição Federal, estabelecendo a obrigatoriedade da criação da Comissão de Transição de Governo  após a eleição do Presidente da República, Governadores de Estado e Prefeitos.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Alberto Filho;MA;PMDB      ;111;1;2013-10-16 10:48:00.000;Apense-se à(ao) PEC-382/2005.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;927;Aguardando Apensação;CCJC      ;CCJC      ;1;280602;PEC 382/2005;160582
595223;PEC 322/2013;Proposta de Emenda à Constituição;PEC;322;2013;2013-10-03 16:18:03.000;136;180;Altera o § 1º e os incisos I e II, do art. 14, da Constituição Federal, instituindo o Voto Facultativo.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Mendonça Prado;SE;DEM       ;202;1;2013-10-09 10:31:00.000;Apense-se à(ao) PEC-159/2012.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;927;Aguardando Apensação;CCJC      ;CCJC      ;1;540574;PEC 159/2012;74056
595169;PEC 321/2013;Proposta de Emenda à Constituição;PEC;321;2013;2013-10-03 11:38:07.000;136;180;Altera o art. 144 da Constituição Federal, incluindo novos órgaõs de segurança pública e dando providências correlatas.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Chico Lopes;CE;PCdoB     ;99;1;2013-10-09 10:31:00.000;Apense-se à(ao) PEC-432/2009.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;459294;PEC 432/2009;141440
594512;PEC 320/2013;Proposta de Emenda à Constituição;PEC;320;2013;2013-10-02 17:58:14.000;136;180;Dá nova redação ao art. 45 da Constituição Federal, criando vagas especiais de Deputado Federal para as comunidades indígenas e dá outras providências.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Nilmário Miranda;MG;PT        ;134;1;2013-10-09 10:31:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;74751
593885;PEC 319/2013;Proposta de Emenda à Constituição;PEC;319;2013;2013-09-27 16:59:13.000;136;180;Altera o § 3º do art. 58 da Constituição Federal, para tornar paritária a participação dos membros representantes das minorias e das maiorias partidárias na constituição das comissões parlamentares de inquérito.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Walter Feldman;SP;PSDB      ;128;1;2013-10-09 10:31:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;907;Aguardando Designação de Relator;CCJC      ;CCJC      ;1;0;;74284
593845;PEC 318/2013;Proposta de Emenda à Constituição;PEC;318;2013;2013-09-27 11:53:27.000;136;180;Acrescenta o § 13 ao art. 62 da Constituição Federal, para vedar a inclusão, em projeto de lei de conversão de medida provisória, das matérias cuja inclusão é vedada em medida provisória.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Severino Ninho;PE;PSB       ;125;1;2013-10-09 10:31:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;167614
593736;PEC 317/2013;Proposta de Emenda à Constituição;PEC;317;2013;2013-09-26 11:52:02.000;136;180;Altera o § 8º do art. 201 da Constituição Federal, para assegurar conversão do tempo de contribuição como professor para efeito de concessão da aposentadoria por tempo de contribuição.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Sueli Vidigal;ES;PDT       ;104;1;2013-10-03 11:38:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;141548
593620;PEC 316/2013;Proposta de Emenda à Constituição;PEC;316;2013;2013-09-25 18:22:03.000;136;180;Dá nova redação à alínea "d" do Inciso VI do art. 150 para isentar impostos sobre jornais, revistas e livros digitais. ;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Amauri Teixeira;BA;PT        ;134;1;2013-10-03 11:38:00.000;Apense-se à(ao) PEC-150/2012.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;539068;PEC 150/2012;160603
593137;PEC 315/2013;Proposta de Emenda à Constituição;PEC;315;2013;2013-09-24 17:12:20.000;136;180;Dá nova redação ao art. 100 da Constituição Federal.;Pagamento preferencial às pessoas com deficiência dos precatórios referentes a débitos de natureza alimentícia.;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Rosinha da Adefal;AL;PTdoB     ;200;1;2013-10-01 15:39:00.000;Apense-se à(ao) PEC-176/2012.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;545428;PEC 176/2012;146949
592889;PEC 314/2013;Proposta de Emenda à Constituição;PEC;314;2013;2013-09-19 17:11:00.000;136;180;Altera o § 1º e os incisos I e II, do art. 14, da Constituição Federal, instituindo o Voto Facultativo.;;99;.;99;.;PLEN      ;PLENÁRIO;a;Mendonça Prado;SE;DEM       ;202;1;2013-09-26 15:37:00.000;Devolva-se ao Autor, por não conter o número mínimo de assinaturas indicado no inciso I do art. 60, da Constituição Federal, combinado com o inciso I do art. 201, do Regimento Interno da Câmara dos Deputados. Oficie-se e, após, publique-se.;910;Aguardando Encaminhamento;CCP       ;CCP       ;1;0;;74056
591925;PEC 313/2013;Proposta de Emenda à Constituição;PEC;313;2013;2013-09-13 14:55:00.000;136;180;Altera o art. 55 da Constituição Federal para tornar automática a perda do mandato de parlamentar nas hipóteses de improbidade administrativa ou de condenação por crime contra a Administração Pública.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Senado Federal;NULL;NULL;NULL;1;2013-09-19 11:12:00.000;À Comissão de Constituição e Justiça e de Cidadania.   Apense-se a esta a PEC-311/2013.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;901;Especial;SERCO(SGM);Diversos  ;3;0;;NULL
591854;PEC 312/2013;Proposta de Emenda à Constituição;PEC;312;2013;2013-09-12 15:17:01.000;136;180;Altera os arts. 53, 86, 96, 102,105 e 108, e revoga dispositivos da Constituição Federal, para extinguir o foro por prerrogativa de função.;Extingue o foro privilegiado.;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Marcos Rogério;RO;PDT       ;104;1;2013-09-23 15:54:00.000;Apense-se à(ao) PEC-470/2005.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;303883;PEC 470/2005;167722
591498;PEC 311/2013;Proposta de Emenda à Constituição;PEC;311;2013;2013-09-11 14:36:00.000;136;180;Altera o § 2º do art. 55 da Constituição Federal para estabelecer a perda de mandato declarada de ofício pelas Mesas da Câmara e do Senado nas hipóteses de condenação que especifica.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Vieira da Cunha;RS;PDT       ;104;1;2013-09-19 11:12:00.000;À Comissão de Constituição e Justiça e de Cidadania.   Apense-se a esta a PEC-311/2013.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCP       ;CCP       ;1;591925;PEC 313/2013;141400
591344;PEC 310/2013;Proposta de Emenda à Constituição;PEC;310;2013;2013-09-10 18:46:00.000;136;180;Altera a redação do inciso IV, e parágrafo  único  do  Artigo 158  da Constituição Federal, destinando 75% do recolhimento do ICMS aos municípios.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Rose de Freitas;ES;PMDB      ;111;1;2013-09-17 15:23:00.000;Apense-se à(ao) PEC-406/2009.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;450680;PEC 406/2009;73507
591185;PEC 309/2013;Proposta de Emenda à Constituição;PEC;309;2013;2013-09-10 14:13:00.000;136;180;Altera o § 8º do art. 195 da Constituição Federal, para dispor sobre a contribuição para a seguridade social do catador de material reciclável que exerça suas atividades em regime de economia familiar.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Padre João;MG;PT        ;134;1;2013-09-17 15:23:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;160556
590890;PEC 308/2013;Proposta de Emenda à Constituição;PEC;308;2013;2013-09-05 11:39:00.000;136;180;Altera os arts. 54 e 56 da Constituição Federal, para instituir nova hipótese de licença do mandato parlamentar, com o fim específico de permitir a posse de Deputado ou Senador nos cargos de Prefeito ou Governador, em substituição ao titular do cargo afastado por decisão da Justiça Eleitoral, enquanto pendente o julgamento de recurso.  ;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Dr. Paulo César;RJ;PSD       ;127;1;2013-09-17 15:23:00.000;Apense-se à(ao) PEC-284/1995.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;927;Aguardando Apensação;CCJC      ;CCJC      ;1;14658;PEC 284/1995;147975
590676;PEC 307/2013;Proposta de Emenda à Constituição;PEC;307;2013;2013-09-04 16:06:24.000;136;180;Dá nova redação aos arts. 159 e 177 da Constituição Federal, para alterar a partilha e destinação da Contribuição de Intervenção no Domínio Econômico sobre Combustíveis.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Carlos Zarattini;SP;PT        ;134;1;2013-09-11 11:05:00.000;Apense-se à(ao) PEC-179/2007.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;372713;PEC 179/2007;141398
590200;PEC 306/2013;Proposta de Emenda à Constituição;PEC;306;2013;2013-09-03 15:56:17.000;136;180;Altera o art. 156 da Constituição Federal, para estabelecer critérios ambientais para a cobrança do Imposto sobre Propriedade Predial e Territorial Urbana e desonerar terrenos com vegetação nativa.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Plínio Valério;AM;PSDB      ;128;1;2013-09-12 18:37:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;907;Aguardando Designação de Relator;CCJC      ;CCJC      ;1;0;;172711
590035;PEC 305/2013;Proposta de Emenda à Constituição;PEC;305;2013;2013-09-02 16:33:14.000;136;180;Dá nova redação ao inciso IV, do art. 8º, e ao caput do art. 149, ambos da Constituição Federal, para extinguir a previsão da contribuição sindical compulsória.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Augusto Carvalho;DF;PPS       ;118;1;2013-09-11 15:44:00.000;Apense-se à(ao) PEC-71/1995.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;14334;PEC 71/1995;73655
589892;PEC 304/2013;Proposta de Emenda à Constituição;PEC;304;2013;2013-08-29 16:29:07.000;136;180;Altera o inciso IV do art. 201 e acrescenta o inciso VI ao art. 203 da Constituição Federal, para extinguir o auxílio-reclusão e criar benefício para a vítima de crime;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Antônia Lúcia;AC;PSC       ;126;1;2013-09-11 11:05:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;123756
589783;PEC 303/2013;Proposta de Emenda à Constituição;PEC;303;2013;2013-08-29 11:27:00.000;136;180;Dá nova redação ao § 2º do art. 73 da Constituição Federal, para modificar a forma de escolha dos Ministros do Tribunal de Contas da União.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Rubens Bueno;PR;PPS       ;118;1;2013-09-09 09:11:00.000;Apense-se à(ao) PEC-235/2012.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;564331;PEC 235/2012;73466
589621;PEC 302/2013;Proposta de Emenda à Constituição;PEC;302;2013;2013-08-28 16:53:00.000;136;180;Dá nova redação ao art. 228 da Constituição Federal.;Estabelece como inimputáveis os menores de doze anos e determina que os maiores de doze anos e menores de dezoito anos somente serão penalmente imputáveis pela prática de crime hediondo.;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Jorginho Mello;SC;PR        ;168;1;2013-10-22 00:00:00.000;Deferido o Requerimento n. 8.788/2013, conforme despacho do seguinte teor: “Defiro o Requerimento n. 8.788/2013, nos termos do art. 142 do RICD, para determinar a desapensação da Proposta de Emenda à Constituição n. 302/2013 da Proposta de Emenda à Constituição n. 345/2004. Publique-se. Oficie-se.
[ATUALIZAÇÃO DO DESPACHO DA PEC 302/2013: À CCJC (art. 202 do RICD). Proposição sujeita à apreciação do Plenário. Regime de tramitação: especial.]”;NULL;NULL;NULL;NULL;0;0;;160509
589579;PEC 301/2013;Proposta de Emenda à Constituição;PEC;301;2013;2013-08-28 14:57:22.000;136;180;Acrescenta a alínea "e" e o § 8º, ao inciso VI, do art. 150 da Constituição Federal, para vedar a instituição de impostos pela União, Estados, Distrito Federal e Municípios sobre os medicamentos de uso humano e os insumos utilizados em sua produção e comercialização.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Francisco Chagas;SP;PT        ;134;1;2013-09-04 10:49:00.000;Apense-se à(ao) PEC-491/2010.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;480716;PEC 491/2010;172029
589361;PEC 300/2013;Proposta de Emenda à Constituição;PEC;300;2013;2013-08-27 18:03:36.000;136;180;Acrescenta parágrafo ao art. 14 da Constituição Federal, para estabelecer a inelegibilidade do cônjuge e de parentes em primeiro grau  entre si, na disputa de cargos do Poder Executivo em eleições que se realizem concomitantemente.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Paulão;AL;PT        ;134;1;2013-09-04 10:49:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;171617
589224;PEC 299/2013;Proposta de Emenda à Constituição;PEC;299;2013;2013-08-27 14:35:59.000;136;180;Altera o art. 88 da Constituição Federal.;Limita o número de ministérios.;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Eduardo Cunha;RJ;PMDB      ;111;1;2013-09-04 10:49:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;74173
588943;PEC 298/2013;Proposta de Emenda à Constituição;PEC;298;2013;2013-08-23 15:18:04.000;136;180;Acrescenta o inciso VIII ao § 3º do art. 12 da Constituição Federal para ampliar o rol de cargos privativos de brasileiros natos para Governador e Vice-Governador de Estado.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Goiaciara Cruz;TO;PR        ;168;1;2013-09-03 14:58:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;907;Aguardando Designação de Relator;CCJC      ;CCJC      ;1;0;;173802
588749;PEC 297/2013;Proposta de Emenda à Constituição;PEC;297;2013;2013-08-22 09:52:00.000;136;180;Acrescenta o § 5º ao art. 18 da Constituição da República Federativa do Brasil, para definir o conceito de população diretamente interessada para os casos de desmembramentos, visando à criação de novos estados.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Giovanni Queiroz;PA;PDT       ;104;1;2013-08-30 09:49:00.000;Apense-se à(ao) PEC-525/2002.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;49213;PEC 525/2002;74077
588458;PEC 296/2013;Proposta de Emenda à Constituição;PEC;296;2013;2013-08-21 15:29:40.000;136;180;Acrescenta alínea ao inciso X do § 2º do art. 155 da Constituição Federal.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Jorge Corte Real;PE;PTB       ;136;1;2013-08-28 16:21:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;160572
588164;PEC 295/2013;Proposta de Emenda à Constituição;PEC;295;2013;2013-08-20 19:30:00.000;136;180;Altera a redação do § 3º, VIII do art. 142 da Constituição Federal.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Andreia Zito;RJ;PSDB      ;128;1;2013-08-30 09:49:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;915;Aguardando Parecer;CCJC      ;CCJC      ;1;0;;141379
588072;PEC 294/2013;Proposta de Emenda à Constituição;PEC;294;2013;2013-08-20 17:26:45.000;136;180;Altera o art. 37 da Constituição Federal, para permitir a percepção simultânea de proventos de aposentadoria com a remuneração de cargo, emprego ou função pública dos profissionais de saúde.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Benjamin Maranhão;PB;PMDB      ;111;1;2013-08-28 16:21:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;924;Pronta para Pauta;CCJC      ;CCJC      ;1;0;;74040
587916;PEC 293/2013;Proposta de Emenda à Constituição;PEC;293;2013;2013-08-19 10:26:00.000;136;180;Altera os incisos II, III e VIII do § 3º do art. 142 da Constituição Federal, para estender aos profissionais de saúde das Forças Armadas a possibilidade de cumulação de cargo a que se refere o art. 37, inciso XVI, alínea "c".;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Senado Federal - Marcello Crivella;RJ;PRB       ;NULL;1;2013-08-26 00:00:00.000;À Comissão de Constituição e Justiça e de CidadaniaProposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;901;Especial;SERCO(SGM);Diversos  ;3;0;;NULL
587308;PEC 292/2013;Proposta de Emenda à Constituição;PEC;292;2013;2013-08-15 10:20:00.000;136;180;Acrescenta parágrafo ao art. 28, inclui inciso no art. 29 e institui parágrafo único no art. 82 da Constituição Federal, estabelecendo a obrigatoriedade da criação da "Comissão de Transição de Governo" após a eleição do Presidente da República, Governadores de Estado e Prefeitos.;;18;Especial;5;Proposição Sujeita à Apreciação do Plenário;PLEN      ;PLENÁRIO;a;Onofre Santo Agostini;SC;PSD       ;127;1;2013-08-28 16:21:00.000;Apense-se à PEC-382/2005.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial;925;Tramitando em Conjunto;CCJC      ;CCJC      ;1;280602;PEC 382/2005;160563
